,date,location,news title,news source(url),content summary,keywords,class_name
87,12/2021,NEW YORK (REUTERS) ,US records most hurricane-force gusts in a single day,https://www.straitstimes.com/world/united-states/us-records-most-hurricane-force-gusts-in-a-single-day,"NEW YORK (REUTERS) - Record-breaking winds tore through the United States on Wednesday and early on Thursday (Dec 16), causing the highest number of hurricane-force gusts in a single 24-hour period since at least 2004, the National Weather Service said, days after one of the deadliest tornado outbreaks in US history.
""It's certainly an unprecedented event,"" said meteorologist Matt Elliot, who coordinates weather warnings for the centre.
Previously, in data going back to 2004, the most hurricane-force gusts in a single day was 53 on Aug 10, 2020, Elliot said.
Wednesday's severe weather caused multiple power outages and disruption at Kansas City International Airport in Missouri, as well as reports of wildfires.
More than 450,000 homes and businesses were without power in the affected states as of Thursday afternoon, according to the tracking website PowerOutage.","power, day, records, single, 2004, storm, recorded, number, weather, gusts, hurricaneforce, states",Severe weather disruptions
88,12/2020,TOKYO ,Japan activates military and PM Suga urges vigilance amid record snowfall across wide areas,https://www.straitstimes.com/asia/east-asia/amid-record-snowfall-across-wide-areas-japan-activates-military-as-pm-suga-urges,"TOKYO - Japan called on soldiers from the Self-Defence Forces on Thursday (Dec 17) to help with disaster relief, as a cold air mass dumped heavy snow across wide areas of the country.
More than 1,000 vehicles were stranded on two expressways, and over 10,000 households experienced power outages on Thursday, the government and police said.
Prime Minister Yoshihide Suga convened a disaster relief task force meeting on Thursday, calling for utmost vigilance against traffic disruptions and damage to facilities due to the heavy snowfall.
The Japan Meteorological Agency has warned that heavy snowfall will likely continue in many areas along the coast of the Sea of Japan (also known as the East Sea) through Friday.
About 1,100 vehicles were stuck overnight on Wednesday on the Kan-etsu Expressway, which connects Tokyo with Niigata prefecture to the north-west.","heavy, areas, urges, niigata, record, prefecture, snow, expressway, tokyo, japan, military, vigilance, east, suga, wide, amid, snowfall, vehicles",Severe weather disruptions
89,12/2020,Japan called up soldiers from the Self,Japan activates military as record snowfall blankets parts of country,https://www.straitstimes.com/asia/east-asia/japan-activates-military-as-record-snowfall-blankets-parts-of-country,"Japan called up soldiers from the Self-Defence Forces yesterday to help with disaster relief, as a cold air mass dumped heavy snow across wide areas of the country.
More than 1,000 vehicles were stranded on two expressways, and over 10,000 households experienced power outages, the government and police said.
The Japan Meteorological Agency has warned that heavy snowfall will likely continue in many areas along the coast of the Sea of Japan (also known as the East Sea) through today.
About 1,100 vehicles were stuck overnight on Wednesday on the Kan-etsu Expressway, which connects Tokyo with Niigata prefecture in the north-west.
News reports said many are melting snow for drinking water as they await supplies from the military, while East Nippon Expressway is helping to distribute petrol and toiletries.","blankets, heavy, country, niigata, record, prefecture, snow, expressway, japan, parts, military, activates, east, vehicles, yesterday, snowfall",Severe weather disruptions
90,12/2021,NEW YORK (NYTIMES) ,How supply chain woes with a Singapore link became a life-or-death threat,https://www.straitstimes.com/business/economy/how-a-supply-chain-crunch-became-a-life-or-death-threat,"Mr Norwood has sleep apnea, meaning that he frequently stops breathing while sleeping.
But such machines require computer chips, a component that is in critically short supply amid the Great Supply Chain Disruption.
Around the world, many of the largest industries are jockeying to secure scarce stocks of computer chips.
The company is ""producing less than 75 per cent of what our customers need,"" Mr Farrell said.
Medical device manufacturers have this year spent an estimated US$6.4 billion(S$8.7 billion) on computer chips, according to Gartner, a research firm.","threat, link, farrell, received, singapore, supply, woes, chain, computer, need, company, norwood, mr, work, lifeordeath, chips",Severe weather disruptions
91,12/2021,LOS ANGELES (NYTIMES) ,The Game Awards returns with glitz and an industry asserting its muscle,https://www.straitstimes.com/tech/tech-news/the-game-awards-returns-with-glitz-and-an-industry-asserting-its-muscle,"LOS ANGELES (NYTIMES) - Wearing blazers and bedazzled dresses, downing cocktails, swapping industry gossip, and hobnobbing with some of Hollywood's biggest names, the stars of America's video game industry assembled Thursday night (Dec 9) for a long-delayed reunion at the Game Awards.
The lavish event was a victory lap of sorts for the video game community.
While the movie industry has fretted over ticket sales and cannibalisation by streaming services like Netflix, the video game industry has enjoyed tremendous growth during the pandemic.
An estimated 2.9 billion people - more than one out of every three people on the planet - have played a video game this year, according to video game analytics firm Newzoo.
And if you had the feeling that the Game Awards were a bit like some other very elaborate Los Angeles entertainment award events, you would also have been on the nose.","video, awards, returns, mr, twitch, game, asserting, glitz, industry, muscle, angeles, event, los, television",Severe weather disruptions
92,11/2020,WASHINGTON (NYTIMES) ,"To Trump, 'the polls that matter' point to victory, while the rest are 'fake'",https://www.straitstimes.com/world/united-states/to-trump-the-polls-that-matter-point-to-victory-while-the-rest-are-fake,"WASHINGTON (NYTIMES) - When US President Donald Trump talks about polling, his focus is very much on survey-takers that he thinks are good for him.
Polls that show him trailing Mr Joe Biden - virtually all national polls - are simply ""fake news"".
Recently, Mr Trump proclaimed on Twitter that he was ""winning BIG in all of the polls that matter"".
It has been a hallmark of Mr Trump's public commentary since the first time he ran for president that he treats polling as rigged against him if it isn't favourable for him.
And he treats voter support as a mystical, rather than a mathematical, proposition.","trump, president, winning, treats, point, analysis, victory, fake, matter, mr, polling, million, data, polls, rest",Severe weather disruptions
93,03/2018,PARIS (AFP),Shivering Europe hopes for weekend respite as deep freeze persists,https://www.straitstimes.com/world/europe/shivering-europe-hopes-for-weekend-respite-as-deep-freeze-persists,"After heavy snowfall and deadly blizzards lashed Europe, conditions marginally improved in some regions on Friday - although temperatures generally remained sub-zero, forcing more major delays on roads, railways and at airports.
In France, the forecast this weekend was for rain rather than the kind of heavy snowfall that has blanketed vast tracts of Europe.
In Austria meanwhile, five migrants abandoned by smugglers were rescued from a motorway near the city of Graz on Friday, some of them walking barefoot in sub-zero temperatures, according to police.
They were set to remain as low as -17 Celsius across the day in some areas even as forecasters spoke of a relative weekend thaw.
Folldal, a small village in central Norway, saw a record European low for recent days of -42 Celsius during the night.","hopes, persists, freeze, shivering, remained, saw, warned, conditions, temperatures, respite, subzero, europe, deep, weekend, seen, snowfall, celsius",Severe weather disruptions
94,01/2018,"BOSTON/NEW YORK (REUTERS, NYTIMES) ",The big chill in US and Canada,https://www.straitstimes.com/world/united-states/the-big-chill,"The storm was powered by a rapid plunge in barometric pressure that some weather forecasters called a bombogenesis or a ""bomb cyclone.""
It brought high winds and swift, heavy snowfall.
In central Boston, a 1m tidal surge flooded a subway station and turned a popular tourist district into a slushy tundra.
Heavy snow and high winds also hit New York.
""This is a serious, serious storm,"" New York City Mayor Bill de Blasio said at a news conference.","serious, heavy, chill, big, high, snow, york, streets, storm, winds, flooded, canada, northeast",Severe weather disruptions
95,01/2018,"FLORIDA • On Thursday morning, Frank Cerabino, a columnist for the Palm Beach Post, woke up to 4 deg C weather and was greeted by a ""frozen iguana"" lounging by his pool in Boca Raton, Florida.

He responded, as many people probably would, by sharing a photo on social media. Then he pondered, ""What do you do?"" he told the New York Times.

One of the strongest winter storms to hit the US east coast in modern history has pummelled cities with snow and sleet, forcing schools and businesses to close while grounding thousands of flights. And in South Florida, it is ""raining iguanas"".

Green iguanas, like all reptiles, are cold",Cold weather chaos,https://www.straitstimes.com/world/united-states/cold-weather-chaos,"FLORIDA • On Thursday morning, Frank Cerabino, a columnist for the Palm Beach Post, woke up to 4 deg C weather and was greeted by a ""frozen iguana"" lounging by his pool in Boca Raton, Florida.
Under 10 deg C, they become sluggish.
Under 4 deg C, their blood stops moving as much, Ms Sommers said.
They like to sit in trees, and ""it's become cold enough that they fall out"", she said.
In South Florida, the cooler temperatures also affect sea turtles, manatees and other creatures that hang out in trees.","social, ms, south, cold, sommers, florida, deg, c, weather, trees, iguanas, reptiles, chaos",Severe weather disruptions
96,12/2017,"In the case of the Star Wars game, there were random loot box items that helped players get better at the game. So those gunning for specific items could spend a fortune on the boxes if luck was not on their side.

The Belgium authorities were among the first to weigh in on the matter following public concerns. The nation's gaming commission said it was looking into whether loot boxes can be considered a form of gambling in a Nov 15 report. It highlighted two shooter games: Star Wars Battlefront II and Activision Blizzard's Overwatch.

Referring to loot boxes, Hawaii state politician Chris Lee on Nov 22 called for legalisation to halt the ""spread of predatory practices in online gaming and the significant financial consequences it can have on families"".

He also called Star Wars Battlefront II a ""Star Wars",Loot boxes in video games: Cool rewards or gambling trap?,https://www.straitstimes.com/singapore/cool-loot-or-gambling-trap,"It highlighted two shooter games: Star Wars Battlefront II and Activision Blizzard's Overwatch.
He also called Star Wars Battlefront II a ""Star Wars-themed online casino designed to lure kids into spending money"".
""It's a trap,"" the legislator said, referencing a famous line said in the third Star Wars movie.
In many video games, players cannot buy specific loot box rewards with real or virtual cash, and rely on luck to get them from the boxes.
This fuelled more criticism from gamers that exploded with Star Wars Battlefront II, which many observers said was because of the huge mainstream appeal of the Star Wars franchise.","video, box, cool, star, wars, rewards, items, gambling, game, games, boxes, loot, players, trap",Severe weather disruptions
97,07/2020,WASHINGTON (AFP) ,Brief tsunami warning as 7.8 quake hits off Alaska: USGS,https://www.straitstimes.com/world/united-states/tsunami-warning-as-78-quake-hits-off-alaska-usgs,"WASHINGTON (AFP) - A 7.8-magnitude earthquake struck off the Alaskan peninsula, triggering a brief tsunami warning for areas within 300km of the epicentre.
""Based on the preliminary earthquake parameters ... hazardous tsunami waves are possible for coasts located within 300km of the earthquake epicentre,"" the Pacific Tsunami Warning Centre said.
A tsunami warning for the Alaskan peninsula and south Alaska was later cancelled after only small waves were recorded.
The first place predicted to see a tsunami wave, Sandy Point, had so far reported only ""a very small wave,"" Mr James Gridley, director of National Tsunami Warning Centre in Palmer, told Alaska Public Media (APM).
A very standard type of earthquake in this area,"" Mr Mike West from the Alaska Volcano Observatory told Alaska Public Media.","tsunami, pacific, wave, usgs, kodiak, quake, hits, saidthe, brief, told, alaska, earthquake, warning, 78",Severe weather disruptions
98,11/2021,NEW YORK (BLOOMBERG) ,Activision creates workplace-culture committee as game industry faces reckoning,https://www.straitstimes.com/tech/tech-news/activision-creates-workplace-culture-committee-as-game-industry-faces-reckoning,"The video game company's two women board members will make up the committee: Ms Dawn Ostroff, who has been on the board since last year, and Ms Reveta Bowers, who joined as an independent director in 2018.
The company is also working to add a new, diverse director to the 10-member board, it said in a statement.
Mr Kotick is under mounting pressure from employees, business partners and investors to resign, but the board has publicly said it is backing him.
He will be required to provide frequent ""progress reports"" to the new committee, which will regularly brief the full board.
In the past year and a half, the video game industry has faced a reckoning, prompted by an outpouring of allegations on social media in 2020.","reported, video, kotick, reckoning, committee, company, faces, mr, game, creates, board, allegations, industry, workplaceculture, activision",Severe weather disruptions
99,11/2021,NEW YORK (REUTERS) ,Nasdaq and S&P 500 end down after hitting record highs,https://www.straitstimes.com/business/companies-markets/nasdaq-and-sp-500-end-down-after-hitting-record-highs,"NEW YORK (REUTERS) - The S&P 500 ended lower and the Nasdaq tumbled deep into negative territory on Monday (Nov 22) after both earlier hit record highs following the announcement of a second term for Federal Reserve chair Jerome Powell.
Apple ended up 0.3 per cent, its highest closing level ever, after rising over 3 per cent earlier in the day.
The S&P 500 banks index rallied 2 per cent, tracking a surge in Treasury yields as investors priced in policy tightening by the first half of next year.
The Dow Jones Industrial Average rose 0.05 per cent to end at 35,619.25 points, while the S&P 500 lost 0.32 per cent to 4,682.94.
The S&P 500 value index climbed 0.6 per cent, strongly outperforming the S&P 500 growth index's 1 per cent dip.","nasdaq, tech, 500, hitting, record, earlier, policy, lower, cent, highs, investors, end, sp, ended",Severe weather disruptions
100,03/2017,"The NWS said winter storm warnings were in effect from eastern West Virginia to Maine.

""Snowfall amounts in excess of a foot are likely inland along with strong and gusty winds. High winds and tidal flooding are going to be an issue for coastal areas,"" the agency said.

More than 7,800 flights were cancelled on Monday through Wednesday, with airports in New York, Boston, Baltimore, Washington and Philadelphia hit hardest, according to the tracking service FlightAware.

The dire forecast also led to the postponement of the first meeting between US President Donald Trump and German Chancellor Angela Merkel in Washington until Friday.

In New York, UN headquarters closed, a disruption for the thousands of delegates expected to attend a women's conference.

Many on Wall Street were expected to work from home with low trade volume anticipated, in part as investors waited for Wednesday's decision from the Federal Reserve on whether to raise interest rates.

Sleet and ice covered the streets of the Washington area, where the National Park Service warned that the cold could wipe out up to 90 per cent of the capital's beloved cherry blossoms.

Trump, facing the first major weather event of his presidency after a mild winter, said that he had spoken to Homeland Security and that the Federal Emergency Management Agency was ready to provide assistance.

""Let's hope it's not going to be as bad as some people are predicting. Usually it isn't,"" he said Monday.

In 2016 New York experienced the biggest snowstorm in the city's history, with a record 27.3 inches falling in Central Park in 24 hours. That storm paralysed parts of the north","Millions in US Northeast brace for major snowstorm, flights cancelled",https://www.straitstimes.com/world/united-states/millions-in-us-northeast-brace-for-major-snowstorm-flights-cancelled,"The NWS said winter storm warnings were in effect from eastern West Virginia to Maine.
""Snowfall amounts in excess of a foot are likely inland along with strong and gusty winds.
High winds and tidal flooding are going to be an issue for coastal areas,"" the agency said.
In New York, UN headquarters closed, a disruption for the thousands of delegates expected to attend a women's conference.
In the US capital, federal workers were allowed to arrive three hours late, while the city's subway system operated on a weekend schedule.","worst, volume, dodges, northeastern, stella, winter, york, service, storm, washington, winds, subway, federal, citys",Severe weather disruptions
101,05/2020,SAN FRANCISCO (AFP) ,Video game titans earnings climb as people play at home,https://www.straitstimes.com/business/companies-markets/video-game-titans-earnings-climb-as-people-play-at-home,"SAN FRANCISCO (AFP) - US video game titans Activision and Electronic Arts on Tuesday (May 5) reported strong earnings as people staying home due to the coronavirus pandemic turn to games such as Call of Duty.
Activision said an average of 102 million people played its games online per month in the first quarter of this year, with Call of Duty: Warzone racking up more than 60 million players since its launch in March.
Play of Overwatch and World of Warcraft continued to climb, and the popular colour-matching smartphone game Candy Crush held firm as the top-grossing franchise in US mobile app stores, according to Activision.
Activision reported profit of US$505 million (S$715 million) on revenue of US$1.8 billion in the quarter.
The latest installment in the popular FIFA soccer video game franchise boasted more than 25 million players, and the Madden NFL 20 title - devoted to US pro football - saw the highest online engagement numbers in franchise history.","reported, video, title, revenue, world, earnings, titans, franchise, game, million, popular, climb, players, play",Severe weather disruptions
102,11/2021,HONG KONG (BLOOMBERG) ,Goldman readies $40.6 billion for alternative investments in Asia,https://www.straitstimes.com/business/banking/goldman-readies-406-billion-for-alternative-investments-in-asia,"In Asia, that means doubling investments to about US$60 billion, betting on technology start-ups, real estate, consumer and renewable energy, said Ms Stephanie Hui, the bank's co-head of alternative investing in the region.
The challenge for Ms Hui is deploying the money at a time when cashed-up rivals are bidding up valuations.
Since 2003, Goldman has invested US$6.3 billion in Asian growth companies alone, generating a realised gross return of 35 per cent as at June, according to Ms Hui.
The inflows have helped swell assets under management to US$416 billion, topping firms such as Carlyle Group, but lagging behind KKR and Blackstone.
It is also targeting credit investments, such as mezzanine debt, senior loans and structured credit in Asia, he said.","406, ms, billion, goldman, asia, technology, according, hui, group, return, readies, investments, firms, alternative",Severe weather disruptions
103,11/2021,LONDON (REUTERS) ,The metaverse: Builders and their ambitions,https://www.straitstimes.com/tech/tech-news/the-metaverse-builders-and-their-ambitions,"The metaverse broadly refers to the idea of a shared virtual platform that people can access through different devices and where they can move through digital environments.
In June, investment firm Roundhill Investments created an exchange traded fund (ETF) to track and profit from the work of the metaverse enablers.
Roblox aims to give users and developers ways to create digital worlds.
FacebookFacebook, which will start trading as Meta Platforms on Dec 1, has said it wants to be seen as a metaverse company rather than a social media one.
UnityUnity Software, which develops software used to design video games, is another company that could sell tools or technology used to build the metaverse.","builders, ambitions, software, company, virtual, facebook, platform, metaverse, used, reality, worlds, digital",Severe weather disruptions
104,11/2021,BEIJING (REUTERS) ,China issues winter's first snowstorm orange alert,https://www.straitstimes.com/asia/east-asia/china-issues-winters-first-snowstorm-orange-alert,"BEIJING (REUTERS) - China's weather agency issued the winter's first snowstorm orange alert, the second-highest level, on Sunday (Nov 7) while nationwide cold wave alarms fuelled concerns over traffic disruptions and flu outbreaks amid rising Covid-19 cases.
The National Meteorological Centre forecast blizzards in north-eastern China, with some regions getting 45mm of snow over 24 hours and heavy snow across the northern part of the country.
A cold snap is also sweeping from Beijing to Shanghai to Guangzhou, pushing down temperatures by as much as 14 deg C on Sunday, the weather agency said.
The cold wave, which could increase the risk of flu, comes just as more than 20 cities in northern China reported Covid-19 cases and sporadic outbreaks in the south-western part - in Chongqing and the provinces of Sichuan and Yunnan - since mid-October.
Snow piling up in communities under Covid-19 lockdowns may not be moved outside the control zones, the local government-backed Beijing Daily reported.","reported, outbreaks, cold, covid19, wave, snow, issues, alert, orange, china, temperatures, beijing, northern, snowstorm, weather, winters",Severe weather disruptions
105,11/2019,CHICAGO (REUTERS) ,Winter storms make Thanksgiving travel 'impossible' in US West,https://www.straitstimes.com/world/united-states/winter-storms-make-thanksgiving-travel-impossible-in-us-west,"CHICAGO (REUTERS) - Two major winter storms thrashing the western two-thirds of the United States on Wednesday (Nov 27) appear set to disrupt the travel plans of millions of Americans headed to Thanksgiving Day destinations on jam-packed highways and airplanes.
The treacherous weather jeopardised travel plans for some of the 55 million Americans expected to fly or drive at least 80km from their homes for Thursday's Thanksgiving holiday, according to the American Automobile Association.
The storm had already closed highways across the region and cancelled and delayed hundreds of flights in and out of Denver on Tuesday.
""But I'll be really sad if the wind means no balloons in the Macy's parade.""
The front was also expected to dump heavy rain, threatening flash floods across southern California, from San Diego to Los Angeles, the weather service said.","powerful, thanksgiving, wind, kmh, millions, celebrations, storms, storm, service, head, travel, weather, western, plans, winds, thrash",Severe weather disruptions
106,11/2019,"DENVER (Colorado) • A cluster of powerful storms is set to disrupt Thanksgiving holiday travel for the western United States, with heavy snow leading to cancelled flights in Denver and a higher risk of mudslides in parts of California.

Winter storm warnings and advisories cover the western region from Oregon to Arizona and a flash flood watch stretches from north of Anaheim to the border with Mexico, the National Weather Service said.

Parts of the Rockies were blanketed with over 30cm of snow, with blizzard",Winter storms set to foul up Thanksgiving,https://www.straitstimes.com/world/united-states/winter-storms-set-to-foul-up-thanksgiving,"DENVER (Colorado) • A cluster of powerful storms is set to disrupt Thanksgiving holiday travel for the western United States, with heavy snow leading to cancelled flights in Denver and a higher risk of mudslides in parts of California.
Winter storm warnings and advisories cover the western region from Oregon to Arizona and a flash flood watch stretches from north of Anaheim to the border with Mexico, the National Weather Service said.
The Arctic blast comes as millions of Americans make travel plans for the Thanksgiving holiday today.
""Travel will be very difficult to impossible, including on Wednesday and Thanksgiving,"" the weather service said.
Denver could get upwards of 25cm of snow and be raked by winds reaching 70kmh as the winter storms spark blizzard warnings across eastern Colorado and parts of Wyoming, the National Weather Service said.","set, thanksgiving, snow, winter, california, western, foul, storms, service, storm, travel, weather, warnings",Severe weather disruptions
107,11/2019,HONG KONG (BLOOMBERG) ,How fake news is stoking violence and anger in Hong Kong,https://www.straitstimes.com/asia/east-asia/how-fake-news-is-stoking-violence-and-anger-in-hong-kong,"HONG KONG (BLOOMBERG) - Soon after Alex Chow fell off the edge of a parking garage in Hong Kong, the allegations began spreading online.
The polarising rhetoric is fuelling distrust and violence, making it harder to resolve the crisis that has plunged Hong Kong into a recession and raised doubts about the city's role as Asia's premier financial hub.
""False information feeds itself to polarise public opinion,"" said Masato Kajimoto, an assistant professor at Hong Kong University's Journalism and Media Studies Centre, who has spent the last seven years studying fake news.
While the spread of disinformation has become a growing concern around the world, few places have been as affected in recent weeks as Hong Kong.
After one of the most violent days since protests started in June, Hong Kong Chief Executive Carrie Lam urged citizens to ""stay calm and see the facts"".","kong, protesters, financial, anger, nov, chow, stoking, fake, violence, protests, hong, rumours, media",Severe weather disruptions
108,11/2019,New versions of two popular video game franchises ,BlizzCon 2019 Round-up: What we know about Diablo IV and Overwatch 2,https://www.straitstimes.com/tech/games-apps/blizzcon-2019-round-up-what-we-know-about-diablo-iv-and-overwatch-2,"Blizzard unveiled Diablo IV, the fourth generation of its genre-defining action role-playing game (RPG), and Overwatch 2, the second version of its team-based multiplayer first-person shooter.
On the gameplay side, Diablo IV remains a classic isometric hack-and-slash action-RPG - a genre that the original game defined - and features an incredibly grim, non-linear campaign.
Customisation is a bigger thing in Diablo IV than it's ever been in the series, with the game allowing players to fully customise their characters.
Diablo IV will be released on PC, PlayStation 4 and Xbox One, but there is no confirmed release date.
Like Diablo IV, there are no confirmed release date for Overwatch 2.","players, pve, magic, blizzcon, 2019, roundup, overwatch, game, iv, missions, skill, diablo, know, play",Severe weather disruptions
109,11/2019,New versions of two popular video game franchises ,Game on for Diablo and Overwatch,https://www.straitstimes.com/tech/games-apps/game-on-for-diablo-and-overwatch,"Blizzard unveiled Diablo IV, the fourth generation of its genre-defining action role-playing game (RPG), and Overwatch 2, the second version of its team-based multiplayer first-person shooter.
DIABLO IVThe game takes place decades after the events of Diablo III.
On the gameplay side, Diablo IV remains a classic isometric hack-and-slash action-RPG - a genre that the original game defined - and features an incredibly grim, non-linear campaign.
Diablo IV will be released on PC, PlayStation 4 and Xbox One, but there is no confirmed release date.
Like Diablo IV, there is no confirmed release date for Overwatch 2.","pve, magic, overwatch, game, diablo, iv, missions, skill, players, play",Severe weather disruptions
110,10/2021,BOSTON (NYTIMES) ,Nor'easter brings hurricane-force winds to Massachusetts,https://www.straitstimes.com/world/united-states/noreaster-brings-hurricane-force-winds-to-massachusetts,"The Weather Service in Boston warned coastal residents: ""For your safety indoors, stay away from windows.""
Still, he said, coastal areas saw ""the damage and destruction hurricane-force winds can deliver"".
Coastal communities were buffeted by winds overnight, and residents awoke to widespread blackouts and downed trees.
The fire department in Duxbury, Massachusetts, reported receiving 90 distress calls overnight and warned residents against trying to navigate the roads.
In Cohasset, Massachusetts, winds smashed the press box at a high school football stadium to splinters.","residents, power, lines, brings, massachusetts, mr, york, noreaster, coastal, weather, trees, hurricaneforce, winds",Severe weather disruptions
111,08/2019,CANBERRA (DPA) ,"Severe weather lashes south-east Australia with power cuts, flight cancellations",https://www.straitstimes.com/asia/australianz/severe-weather-lashes-south-east-australia-with-power-cuts-flight-cancellations,"CANBERRA (DPA) - Severe weather conditions, including damaging winds, blizzard conditions and heavy rain, lashed most of south-eastern Australia, leaving thousands of properties without power and disrupting flights.
""This is the coldest outbreak the south-east has seen this year,"" the bureau's forecaster Rohan Smyth told Australian broadcaster ABC.
South Australia Power Networks said 6,000 properties were without power, mostly in the state's south-east.
More than 1,500 properties were without power across Victoria, and the State Emergency Service said they received more than 400 calls.
The region saw a major dump of snow overnight, which will continue, the weather bureau said, warning of increased avalanche risks.","lashes, power, victoria, southeast, warnings, properties, flight, severe, conditions, states, cuts, cancellations, weather, state, winds, australia, causing",Severe weather disruptions
112,08/2019,"CANBERRA • Severe weather conditions, including damaging winds, blizzard conditions and heavy rain, lashed most of south","Severe weather disrupts flights, cuts power in south-east Australia",https://www.straitstimes.com/asia/australianz/severe-weather-disrupts-flights-cuts-power-in-south-east-australia,"CANBERRA • Severe weather conditions, including damaging winds, blizzard conditions and heavy rain, lashed most of south-eastern Australia, leaving thousands of properties without power and disrupting flights.
Australia's Bureau of Meteorology issued severe weather warnings yesterday for all states and territories, except for the Northern Territory and Queensland, as a result of a strong wintry polar blast and a cold southerly airstream.
South Australia Power Networks said 6,000 properties were without power, mostly in the state's south-east.
In Victoria state and Melbourne, winds reaching 120kmh brought down trees and damaged properties, with high tides at sea snapping off a pier.
More than 1,500 properties were without power across Victoria, and the State Emergency Service said it received more than 400 calls.","disrupts, victoria, power, southeast, flights, warnings, properties, severe, conditions, states, cuts, weather, state, winds, yesterday, australia",Severe weather disruptions
113,06/2019,LOS ANGELES ,Best of E3 2019: From spikey-haired heroes with giant swords to cyberpunks with attitude,https://www.straitstimes.com/tech/games-apps/best-of-e3-2019-from-spikey-haired-heroes-with-giant-swords-to-cyberpunks-with,"The Straits Times picks eight titles that made a big impression on the show floor and various briefings at E3, which is held at the Los Angeles Convention Center till Thursday.
Final Fantasy VII RemakeMore than 20 years after it first wowed gamers worldwide, one of Square Enix's most well-known role-playing games will be given a new lease of life as the Japanese developer is releasing a remade version next year.
An E3 gameplay demonstration of the title showed that instead of the static RPG battle system of the original, Final Fantasy VII Remake will be much more action-based.
But combat will still have a strategic element, allowing players to pause, if they choose, to better plan what special moves they will execute next.
Final Fantasy VII Remake will be an episodic game, meaning that it will be released in parts, with the first one dropping on March 3 next year on the PlayStation 4.","e3, vii, convention, final, fantasy, cyberpunks, giant, 2019, version, attitude, spikeyhaired, games, remake, best, swords, system, los, heroes",Severe weather disruptions
114,10/2021,(NYTIMES) ,Here's the mindset that's tearing us apart,https://www.straitstimes.com/opinion/heres-the-mindset-thats-tearing-us-apart,"(NYTIMES) - The world is complicated, and our minds have limited capacity, so we create categories to help us make sense of things.
We divide, say, the social world into types - hipster, evangelical, nerd, white or black - and associate traits or characteristics with each.
These judgments involve simplifications and generalisations.
But we couldn't make sense of the blizzard of sensory data each day if we couldn't put things, situations and people into some form of conceptual boxes.","white, social, situations, traits, couldnt, heres, apart, world, simplifications, types, tearing, sense, things, thats, mindset",Severe weather disruptions
115,04/2019,NEW YORK (REUTERS) ,'Potentially historic' winter storm to slam central US,https://www.straitstimes.com/world/united-states/potentially-historic-winter-storm-to-slam-central-us,"NEW YORK (REUTERS) - Blizzards and windstorms will punish the United States Plains and Midwest on Wednesday (April 10) as a powerful late winter storm threatens more flooding in areas like South Dakota's Pine Ridge Indian Reservation and farms along the Missouri River.
Rain and then blowing snow are expected to hit the Rockies on Wednesday, before moving east into the plains, the NWS Forecast Office in Boulder, Colorado, reported.
Some areas of western Minnesota and south-east South Dakota are expected to get up to 76cm of wet, heavy snow, the NWS said.
""A potentially historic winter storm will bring severe impacts Wednesday night into early Friday,"" the weather service's Twin Cities office tweeted.
A whiplash in temperatures from a high of 27 deg C in some cities on Tuesday to frigid conditions on Wednesday is expected to supercharge the storm with cold air.","weather, south, historic, snow, office, winter, expected, temperatures, storm, potentially, slam, plains, rockies, central",Severe weather disruptions
116,03/2019,DENVER (REUTERS) ,"Colorado trooper killed as 'bomb cyclone' unleashes snow, high winds",https://www.straitstimes.com/world/united-states/colorado-trooper-killed-as-bomb-cyclone-unleashes-snow-high-winds,"DENVER (REUTERS) - A late-winter blizzard slammed US Rocky Mountain and Plains states on Wednesday (March 13), unleashing a ""bomb cyclone"" of high winds and drifting snow that stranded motorists, cancelled more than 1,300 airline flights and was blamed for the death of a Colorado state trooper.
Meteorologists referred to the storm as a ""bomb cyclone"", a winter hurricane that forms when the barometric pressure drops 24 millibars in 24 hours.
""So far, we have received 110 traffic crash reports and #Denver remains on #AccidentAlert,"" the Denver Police Department said on Twitter.
Officials in El Paso County, Colorado, said some 1,100 motorists were stranded on Interstate 25 near Colorado Springs.
Utility company Xcel Energy said about 130,000 commercial and residential customers in Colorado were without power due to high winds and wet heavy snow.","trooper, power, high, denver, snow, state, killed, unleashes, bomb, airport, storm, weather, cyclone, winds, colorado",Severe weather disruptions
117,02/2019,TOKYO (DPA) ,"Snowstorm batters Japan's Hokkaido, causes transport cancellations",https://www.straitstimes.com/asia/east-asia/snowstorm-batters-japans-hokkaido-causes-transport-cancellations,"TOKYO (DPA) - A massive winter storm pounded Japan's northern island of Hokkaido on Tuesday (Feb 5) with authorities warning of high waves, blizzard conditions and traffic disruption.
Hokkaido Railway Company has already decided to cancel more than 100 train services on the island following the cancellation of 102 a day earlier.
Some traffic accidents took place on Monday as a low pressure system brought heavy snow and blizzard conditions to the island, according to daily newspaper Hokkaido Shimbun.
The storm dumped 35cm of snow on the town of Horokanai and 28cm on the city of Bibai on Monday, the paper said.
On Tuesday, the storm could bring gusts of wind of up to 126kmh and generate waves of up to 5m around Hokkaido and north-eastern Japan, the Meteorological Agency warned.","causes, blizzard, hokkaido, transport, island, traffic, waves, snow, wind, winter, conditions, storm, snowstorm, cancellations, batters, japans",Severe weather disruptions
