,news title,news source(url),content summary,keywords
50,"Fish, vegetable supplies remain stable in Singapore despite Malaysia floods",https://www.straitstimes.com/singapore/consumer/fish-vegetable-supplies-largely-undampened-by-malaysia-floods-but-prices-remain-uneven,"SINGAPORE - While floods have ravaged Malaysia, major retailers and industry players in Singapore said the overall supply of fish and vegetables here remains stable.
Singapore Fish Merchants' General Association said the rain causing floods in Malaysia have deterred fishermen from going out to sea, while Punggol Fish Merchants Association cited the usual year-end monsoon season for the price hike.
""Supply from fish farms, such as seabass, red snapper and golden pomfret, are not affected,"" he added, referring to farms in both Singapore and Malaysia.
Mr Daniel Pe, who chairs the Punggol Fish Merchants Association, said: ""Nowadays, our sources are quite diverse, our supply won't be affected by a single source.
About 64 per cent of the 80,434 tonnes of leafy vegetables Singapore imported last year came from Malaysia.","stable, cent, singapore, floods, increase, despite, kg, remain, vegetables, malaysia, price, cost, merchants, fish, supplies, vegetable"
51,Malaysian shelter rescues 120 cats and dogs from floods,https://www.straitstimes.com/asia/se-asia/malaysian-shelter-rescues-120-cats-and-dogs-from-floods,"KAJANG (REUTERS) - Volunteers at a animal shelter in one of areas worst-hit by floods in Malaysia staged an eleventh-hour rescue of 120 cats and dogs in lorries as waters rose around its premises.
More than 60,000 people have been displaced and at least 17 killed in floods across eight states in Malaysia, following torrential rainfall that began last Friday (Dec 17).
It's quite challenging, but thank God, we are able to slowly face this heavy test.""
Animals caught in floods are often exposed to water-borne bacteria, lung damage, and other health problems, she said.
Malaysia's metereological department on Tuesday warned of more heavy rainfall in the coming days.","120, floods, malaysian, animals, rescue, shelter, face, heavy, lorries, malaysia, waters, rainfall, dogs, rescues, cats"
52,"Floods: Malaysian govt to provide $32 million for repair of homes, infrastructure",https://www.straitstimes.com/asia/se-asia/malaysian-govt-to-provide-32-million-for-repair-of-homes-infrastructure,"KUALA LUMPUR (THE STAR/ASIA NEWS NETWORK) The Malaysian government will provide a post-flood allocation of RM100 million (S$32 million) for the repair of homes and damaged infrastructure, Prime Minister Ismail Sabri Yaakob has announced.
This will be among the types of immediate aid to be channelled to alleviate the burden of the flood victims,"" he said.
""RTK Antigen screenings will be carried out at all centres to protect flood victims from Covid-19 infections,"" he said.
He also said the issue of inadequate food supply and stranded flood victims who could not be moved to relief centres in Selangor was considered resolved.
As for sleeping places, he said the government had obtained the commitment of the Welfare Department to provide comfortable cubicles equipped with blankets and mattresses for flood victims.","million, taken, malaysian, floods, 32, infrastructure, govt, victims, ismail, states, sabri, provide, homes, centres, flood, selangor, repair"
53,Malaysians offer help to flood victims amid criticisms over government's slow response,https://www.straitstimes.com/asia/se-asia/malaysians-offer-help-to-flood-victims-amid-criticisms-over-governments-slow-response,"KUALA LUMPUR - Malaysians are banding together to overcome the hardship from what has been officially called once-in-a-100-year heavy rainfall.
Other than organising independent missions to rescue those who are still stranded, some Malaysians from across the country are offering free services, such as cleaning and repair works, to flood victims.
Housewife Ika Fikri, 29, said she was prompted to offer laundry services after seeing the aftermath of the floods.
A “kita jaga kita” movement was launched at the height of the pandemic by social media users, following the government’s alleged inefficiency in containing it.
This time, the government also faces criticisms for not issuing early warnings and for its slow response in rescue and relief efforts, prompting individuals to step in.","slow, kita, relief, help, offer, response, services, rescue, malaysians, governments, lumpur, victims, criticisms, offering, rider, amid, flood, selangor"
54,"As floods slam more US firms, $68 billion economic drag expected in 2022",https://www.straitstimes.com/business/economy/as-floods-slam-more-us-firms-68-billion-economic-drag-expected-in-2022,"Next year's expected damage, based on estimated trends, translates to a nearly US$50 billion ($68 billion) annual hit for local economies in cities from Miami to Pittsburgh, according to First Street Foundation, a non-profit group that maps climate risk.
""It's a whole other dimension of flood risk,"" said Mr Jeremy Porter, head of research and development at First Street Foundation.
The study calculated the economic fallout from flood risk by projecting expected damage and repair time for buildings, in part by digging into detail such as which floor key equipment was located on.
Even six additional inches of flooding on a more frequent basis can significantly boost average annual losses, Mr Almufti said.
For example, Florida's Broward County has worked with Jupiter, a company that maps climate risk, to develop 100-year municipal flood projections.","2022, floods, mr, risk, street, expected, firms, slam, 68, climate, united, damage, billion, economic, drag, flood, businesses"
55,"Peninsular Malaysia hit by '1-in-100-year' rainfall, govt says amid severe flooding",https://www.straitstimes.com/asia/se-asia/malaysia-pm-ismail-mobilises-armed-forces-to-assist-with-flooding-more-rains-expected,"“The annual rainfall in Kuala Lumpur is 2,400mm and this means yesterday’s (Saturday’s) rainfall exceeded the average rainfall for a month.
It is something beyond expectations and only occurs once every 100 years,” the ministry’s secretary-general Zaini Ujang told a news conference.
“This is an exception because during the monsoon season, only states in the East Coast receive heavy rain,” Datuk Seri Zaini said.
“This is opposed to other states like Pahang and Kelantan, which would have anticipated the effects of the year-end monsoon season,” he added.
He said his government will allocate RM100 million (S$32.4 million) for post-flood repairs for homes and infrastructure nationwide.","million, peninsular, flooding, season, told, govt, states, malaysia, heavy, 1in100year, zaini, rainfall, monsoon, seri, hit, amid, severe, selangor"
56,"Malaysians rally with kayaks, life jackets to extend help to flood victims",https://www.straitstimes.com/asia/se-asia/malaysians-rally-with-kayaks-life-jackets-to-extend-help-to-flood-victims,"Armed with only five kayaks and 18 life jackets, Mr Adib Harith knew he wanted to offer his assistance after seeing Malaysians pleading for help on Twitter.
""After reading those tweets, I decided to buy kayaks at Decathlon and go directly to the flood scene to help those people.
""I wanted to get all the necessary equipment and help anyone who was stranded,"" he said when contacted yesterday.
Mr Adib, 31, said he had no prior kayaking experience but knew that he had to step up as no other aid was coming.
Mr Adib, who is a blockchain entrepreneur, also shared that he was traumatised after witnessing those who had died from the floods.","jackets, rally, stranded, help, mr, malaysians, kayaks, extend, twitter, victims, adib, knew, life, wanted, flood, equipment"
57,"First fires, then floods: Climate extremes batter Australia",https://www.straitstimes.com/asia/australianz/first-fires-then-floods-climate-extremes-batter-australia,"For many Australians, moderate weather increasingly feels like a luxury.
She had been trapped for days with just her cat and still didn't know when the sludge would recede.
For many Australians, moderate weather - a pleasant summer, a year without a state of emergency - increasingly feels like a luxury.
The Black Summer bush fires of 2019 and 2020 were the worst in Australia's recorded history.
Many more, like Southwell, are stranded on flood plain islands with no way to leave except by boat or helicopter, possibly until after Christmas.","feels, boat, australians, floods, increasingly, climate, australia, fires, summer, moderate, worst, batter, australias, weather, extremes"
58,Rescuers scramble to save Malaysia's flood victims as blame game starts,https://www.straitstimes.com/asia/se-asia/rescuers-scramble-to-save-malaysias-flood-victims-as-blame-game-starts,"Kembara Kitchen is working around the clock and has distributed some 1,500 hot meals and 3,000 packed meals to flood victims.
""We are working with the first responders to get packed meals to those still stranded and can be reached only by boats.
If y'all really took emergency action before and had warned the people, this wouldn't have happened,"" Twitter user NJJM wrote.
More than 30 boats were used to rescue flood victims in Taman Sri Muda, Shah Alam, one of the worst-affected areas where residents were still awaiting rescue as at Monday.
The government's ""excuse that the water level is too high and preventing rescue work and food distribution is unacceptable.","health, food, starts, boats, rescue, meals, blame, save, game, trapped, victims, water, malaysias, scramble, flood, working, rescuers"
59,Malaysia floods: Stuck for 6 hours in a car with my daughter amid rising waters,https://www.straitstimes.com/asia/se-asia/stuck-for-6-hours-in-a-car-with-my-daughter-amid-heavy-rains-and-rising-waters,"SHAH ALAM - Lost.
Overwhelmed.
Disappointed.
It was 3am on Saturday, and I had been stuck in my car along the Federal Highway for six hours as flooding caused parts of the expressway to be shut.","federal, car, hours, floods, rising, shah, parts, overwhelmed, lost, highway, flooding, daughter, malaysia, waters, shut, amid, stuck"
60,Climate-related disasters affect 57 million in Asia-Pacific as risks grow: Red Cross,https://www.straitstimes.com/asia/climate-related-disasters-affect-57-million-in-asia-pacific-as-risks-grow-ifrc,"South Asia has been the worst hit, with more than 18 million people in India severely impacted by floods and cyclones.
Floods also hit Bangladesh, while about one-third of Nepal suffered floods or landslides.
IFRC based its estimate of those severely affected on government data.
""We're seeing more severe typhoons and floods, heat waves, cold waves and the spread of mosquito-borne diseases into new areas.
The agency is still responding to a further 21 disasters across Asia and the Pacific from previous years, it said in a statement.","severe, million, red, asia, ifrc, floods, nations, severely, asiapacific, climaterelated, risks, cross, affected, 57, hit, grow, disasters, affect"
61,"Two dead, thousands evacuated after floods hit a number of Malaysian states",https://www.straitstimes.com/asia/se-asia/two-dead-thousands-evacuated-after-floods-hit-a-number-of-malaysian-states,"KUALA LUMPUR - Continuous heavy rain since Friday (Dec 17) caused floods in at least five Malaysian states, with Selangor bearing the brunt in terms of evacuations, and more rain expected over the weekend.
Hypermarket operator Giant shut all its stores in Selangor and Kuala Lumpur on Saturday evening, after its outlet in Shah Alam was inundated with flood waters.
The National Hydrographic Centre posted an advisory on Twitter warning of strong winds and heavy rain over the west coast of Malaysia and the Malacca Straits due to a tropical depression.
It also issued an orange alert, the second-highest level, for heavy continuous rain in several states, including Kelantan and Selangor, until Sunday.
The Department of Irrigation and Drainage (DID) reported on its website that the water level of several rivers in Selangor, Pahang and Kelantan had reached danger point.","thousands, dead, malaysian, floods, kuala, pahang, rain, restaurant, level, evacuated, heavy, states, number, lumpur, klang, hit, selangor"
62,Malaysia: Items worth thousands of dollars stolen from shop in area hard hit by floods,https://www.straitstimes.com/asia/se-asia/malaysia-items-worth-thousands-of-dollars-stolen-from-shop-in-area-hard-hit-by-floods,"SHAH ALAM (THE STAR/ASIA NEWS NETWORK) - Mydin supermarket, which was among several stores within the flooded Taman Sri Muda area that were broken into, lost items including expensive watches valued at about several hundred thousand ringgit.
Mydin Mohamed Holdings managing director Ameer Ali Mydin said the estimated loss for his company was between RM200,000 and RM300,000 (S$65,000 and S$97,000).
The burglars were armed with knives and parangs and they stole our expensive watches and electrical appliances.
Datuk Ameer added that despite the break-in, his company will continue to donate rations to victims of the floods that hit at the weekend.
""We received word of several incidents, especially in the Seksyen 15 area, which was hit hard by the floods.","thousands, assistance, malaysia, company, dollars, baharudin, reports, floods, mydin, worth, affected, stolen, incidents, expensive, hard, shop, watches, items, hit"
63,Floods: Malaysia's Health Ministry ready to deal with water-borne diseases,https://www.straitstimes.com/asia/se-asia/floods-malaysias-health-ministry-ready-to-deal-with-water-borne-diseases,"SHAH ALAM (THE STAR/ASIA NEW NETWORK) - Malaysia's Health Ministry said it is ready to deal with cases involving water-borne diseases such as cholera, typhoid fever and leptospirosis at all facilities including its temporary operations centres.
Health Minister Khairy Jamaluddin said that so far, no serious cases involving water-borne diseases have been reported.
Mr Khairy said the ministry had also mobilised medical personnel to most relief centres, besides establishing an operations centre in Taman Sri Muda.
Meanwhile, Mr Khairy said 13 Covid-19 Omicron variant cases had been detected in Malaysia and 61 suspected cases reported.
Separately, the ministry has sent the Kedah Health department's ground zero disaster task force to assist its flood disaster operations in Selangor.","diseases, health, cases, floods, waterborne, team, operations, ready, mobile, deal, sri, khairy, malaysias, hospital, ministry, unit"
64,Changi Airport installs solar-powered sensors in drains to mitigate flash floods,https://www.straitstimes.com/singapore/environment/changi-airport-installs-solar-powered-sensors-in-drains-to-mitigate-flash-floods,"SINGAPORE - In early January this year, widespread and continuous rainfall fuelled by the north-east monsoon led to slight flooding of half a lane of Airport Boulevard at Changi Airport.
Fortunately, the water ponding was minor and did not affect traffic, said Ms Cheng Liping, senior manager of master planning at Changi Airport Group (CAG).
But flash floods within the airfield can have dire impact on safety, aircraft, runway operations and air connectivity.
""We are concerned because drains are located within the airfield.
To further prepare for flash floods caused by intense rainfall, climate change and rising sea levels, a network of sensors was recently installed across the airport's drain network, which includes Airport Boulevard and the airfield.","floods, sensors, solarpowered, network, flooding, boulevard, mitigate, ms, flash, drains, airfield, rainfall, airport, changi, installs"
65,Typhoon Rai intensifies to Category 5 storm as it slams Philippines,https://www.straitstimes.com/asia/se-asia/typhoon-rai-intensifies-to-category-5-storm-as-it-slams-philippines,"MANILA (REUTERS) - Typhoon Rai rapidly intensified to a Category 5 storm before making landfall in the southern Philippines on Thursday (Dec 16), forcing mass evacuations and flight cancellations as floodwaters reached chest-high in many low-lying communities.
Rai, the 15th typhoon to enter Philippine territory this year, hit the holiday island of Siargao in the southern province of Surigao del Norte, packing maximum sustained winds of up to 195kmh, the Philippine weather bureau said.
Close to 100,000 people have fled their homes as the second-most powerful typhoon to strike the nation this year dumped heavy rain on southern islands on its way towards the central part of the archipelago.
The nation's disaster agency said it had received reports of power outages and flooding in some areas, but that there had been no casualties so far.
Footage shared by the Philippine Coast Guard showed rescuers wading through chest-deep waters in the city of Cagayan de Oro on the northern coast of Mindanao, while ferrying residents in rubber boats.","way, coast, storm, intensifies, rai, territory, winds, tough, slams, category, wading, philippines, waters, typhoon, southern, weather"
66,Rising seas blamed as flooding hits Pacific islands,https://www.straitstimes.com/asia/rising-seas-blamed-as-flooding-hits-pacific-islands,"MARSHALL ISLANDS (AFP) - Island nations in the South Pacific were cleaning up on Wednesday (Dec 8) after storms and tidal surges triggered widespread flooding, with rising seas caused by climate change blamed for the inundation.
The Marshall Islands, Solomon Islands and Federated States of Micronesia all reported flooding, with reports that remote parts of Vanuatu were also hit by rising waters.
In the Marshall Islands capital of Majuro, sea water surged over boulder barriers and covered sections of road to the airport to a depth of 50cm before receding.
We must plan and prepare for this now,"" said Majuro resident and former Marshall Islands chief secretary Ben Graham.
The Pacific's low-lying islands are among the countries worst affected by climate change, with some at risk of being swamped entirely by rising seas.","rise, islands, blamed, rising, marshall, flooding, widespread, seas, sea, majuro, hits, tides, pacific, weather"
67,Sad tales and heartwarming stories shared on Malaysian social media amid floods,https://www.straitstimes.com/asia/se-asia/sad-tales-and-heartwarming-stories-shared-on-malaysian-social-media-amid-floods,"These were some of the images shared on Malaysian social media in the past three days as heavy rain pummelled most of Peninsular Malaysia on Sunday (Dec 19) for the third day running.
In another widely shared video, a big lorry carrying stranded Malaysians in the rain travelled along a highway, with waves of the flood water splashing into dozens of stalled cars and even big lorries.
One video on Twitter showed a settlement said to be in Hulu Langat district in Selangor, with wrecked cars, uprooted trees, and homes in ruins.
""Cars are badly destroyed, overturned, Allahu Akbar (God is great), total loss, Hulu Langat, this is bad.
All the houses are underwater, near the river,"" said a man in the video posted by user Pokpih.","cars, shared, stranded, hulu, malaysian, media, tales, floods, rain, man, social, water, heartwarming, langat, amid, flood, video, sad"
68,Singaporeans rally to help people affected by floods in Malaysia,https://www.straitstimes.com/singapore/community/singaporeans-rally-to-help-people-affected-by-floods-in-malaysia,"SINGAPORE - Singaporeans are rallying to help those across the Causeway who have been affected by the devastating floods last week.
Singaporean Shafiq Hamzah, who has family members in Negeri Sembilan, offered some space at his family's stall at Tampines Mart wet market, when he heard that a collection point was needed for the essential items that were to be sent to Malaysia.","singaporeans, rally, help, floods, singapore, sembilan, stall, sent, malaysia, affected, wet, weeksingaporean, space, tampines, shafiq"
69,PM Ismail tries to restore credibility as floods wreak havoc in Malaysia,https://www.straitstimes.com/asia/se-asia/pm-ismail-scrambles-to-restore-credibility-as-floods-wreak-havoc-in-malaysia,"KUALA LUMPUR - The floods wreaking havoc in Malaysia are fast shaping up to be one of the deadliest natural disasters in the country in decades.
They have cast the spotlight on both the good and the bad in Malaysia; the sheer determination and courage of victims, first responders and civil groups on one hand and serious shortcomings of the government in handling the crisis on the other.","wreak, spotlight, sheer, floods, natural, credibility, havoc, shaping, serious, victims, ismail, malaysia, shortcomings, restore, tries, wreaking, responders"
70,"Australia fights bush fires in west, floods in east",https://www.straitstimes.com/asia/australianz/australia-fights-bushfires-in-west-floods-in-east,"MARGARET RIVER , AUSTRALIA (AFP) - Australia battled twin natural disasters on Friday (Dec 10), with bush fires cutting through a picturesque west coast region, while serious flooding and heavy rains lashed the country's east.
After weeks of high temperatures, fires flanked the western tourist hot spot of Margaret River - famed for its fine wine and big surf.
""A low pressure centre has formed off the southern New South Wales coast bringing heavy rainfall and major flooding,"" the Bureau of Meteorology said.
Some rural regions south of Sydney - engulfed in the country's worst-ever bush fires exactly two years ago - have received 21cm of rain in the last 24 hours alone.
In recent years the continent has experienced a litany of climate-worsened droughts, bush fires and floods.","coast, fights, temperatures, floods, west, bush, rain, australia, south, fires, high, river, east, margaret, weather"
71,Regional Round-up Podcast: Malaysian response to government's poor flood management,https://www.straitstimes.com/asia/regional-round-up-podcast-malaysian-response-to-governments-poor-flood-management,"Highlights (click/tap above):01:15 How Malaysians are responding to their government's poor flood management, especially just outside Kuala Lumpur03:30 Anger of Malaysian society over this sudden crisis and slow response of authorities04:30 Gabungan Parti Sarawak's (GPS) whopping win in polls over the weekend and impact on Malaysian politics06:32 Global-warning debate in Asia following rising death toll from super typhoon in PhilippinesProduced by: Leslie Lopez (ljlopez@sph.com.sg), The Breakfast Huddle, Money FM 89.3, Fa'izah SaniEdited by: Dan KohSubscribe to our Asian Insider Podcast channel to follow our various shows each week and rate us on your favourite audio apps:Channel: https://str.sg/JWa7Apple Podcasts: https://str.sg/JWa8Google Podcasts: https://str.sg/wQsBSpotify: https://str.sg/JWaXWebsite: http://str.sg/stpodcastsFeedback to: podcast@sph.com.sgRead Leslie Lopez's stories: https://str.sg/3xRXRegister for Asian Insider newsletter: https://str.sg/stnewsletters---Discover more ST podcast series:Green Pulse Podcast: https://str.sg/JWafHealth Check Podcast: https://str.sg/JWaNST Sports Talk Podcast: https://str.sg/JWRE#PopVultures Podcast: https://str.sg/JWadBookmark This!
Podcast: https://str.sg/JWasLunch With Sumiko Podcast: https://str.sg/J6hQDiscover BT Podcasts: http://bt.sg/podcastsFollow our shows then, if you like short, practical podcasts!","management, win, response, malaysian, asian, roundup, shows, leslie, podcast, governments, whopping, weekend, regional, poor, podcasts, flood, insider"
72,S'pore to give $82k to help those affected by floods in Malaysia and typhoon in Philippines,https://www.straitstimes.com/asia/se-asia/singapore-offers-help-for-those-affected-by-floods-in-malaysia-and-typhoon-in-the-philippines,"SINGAPORE - The Singapore Government will contribute US$60,000 (S$81,900) as seed money to support the Singapore Red Cross' (SRC) public fund raising to aid disaster relief and recovery efforts in Malaysia and the Philippines, the Ministry of Foreign Affairs said in a statement on Wednesday (Dec 22).
""The floods in Malaysia and Typhoon Rai in the Philippines have resulted in the loss of many lives and widespread destruction of property, causing hardship and suffering to many communities,"" the statement said.
The contribution by the Singapore Government will supplement the SRC's pledges of US$50,000 each to the Malaysian Red Crescent and Philippine Red Cross.
""As a close friend and fellow Asean member state, Singapore stands by Malaysia and the Philippines during this difficult time,"" the ministry said in the statement.
Funds raised by the SRC will go towards the relief and recovery of affected communities, with a focus on emergency healthcare, first-aid assistance and distribution of hygiene kits, shelter tool kits, tarpaulins, hot meals, clothes, mats, blankets and surgical masks to evacuation centres, SRC said in a statement on Monday.","relief, kits, red, help, statement, floods, spore, singapore, 82k, recovery, philippines, malaysia, affected, ministry, typhoon, src"
73,In Pictures: Malaysia hit by severe flooding,https://www.straitstimes.com/multimedia/photos/in-pictures-malaysia-hit-by-severe-flooding,"A woman passes by a damaged car were on the front mirror said 'Kami Nak Air' (We Want Water) as water and electricity supplies were cut off after the flooding a day earlier at Kuala Langat, 15km from Kuala Lumpur, Malaysia, December 20, 2021.
PHOTO: EPA-EFE","kuala, woman, flooding, passes, lumpur, water, malaysia, nak, langat, supplies, hit, pictures, severe, mirror"
74,"Construction firm, ex-employee fined for works that led to Pasir Ris flood",https://www.straitstimes.com/singapore/courts-crime/construction-firm-ex-employee-fined-for-works-that-led-to-pasir-ris-flood,"SINGAPORE - Construction firm Samwoh Corp and its former project manager admitted on Tuesday (Nov 30) to unauthorised drainage works, resulting in a flood that inundated multiple vehicles on Aug 20.
The company was fined $17,000 after it was convicted of three charges under the Sewerage and Drainage Act.
Former project manager at Samwoh Fong Woei Jiun, 45, was fined $7,500 after he pleaded guilty to one charge under the same Act.
She added that of the 13 motorists whose vehicles became partially submerged, five needed help to open their vehicle doors.
Stressing that it was a man-made flood, Ms Khong added: ""The rest waded through water as high as their waist to get to safety.","pasir, drainage, led, ris, works, court, exemployee, water, partially, firm, affected, drain, fined, khong, samwoh, flood, construction"
75,New fleet of vehicles among PUB's measures to respond to flash floods faster,https://www.straitstimes.com/singapore/new-fleet-of-response-vehicles-among-pubs-measures-to-respond-to-flash-floods-faster,"These vehicles are from a new fleet of 13 flood response vehicles, unveiled on Friday (Nov 19) alongside other enhanced forecasting and monitoring technology, that will help national water agency PUB respond to flood situations more quickly.
The flood response vehicles can move through water 70cm deep, slightly above knee level, and are fitted with a Global Positioning System tracker and cameras that live-stream footage back to PUB's Joint Operations Centre.
Flash floods in Singapore usually last for less than an hour and are caused mainly by intense deluges.
""Previously, the vehicles were not optimised for flood response.
(The new fleet) is specially modified to be used for flood operations.","faster, measures, floods, response, singapore, operations, mr, water, vehicles, pub, pubs, flash, rainfall, respond, flood, fleet"
76,Flood-ravaged western Canada braces for more rain,https://www.straitstimes.com/world/flood-ravaged-western-canada-braces-for-more-rain,"""We're in the middle of one of the most intense series of storms that we have seen along coastal BC,"" British Columbia Public Safety Minister Mike Farnworth told a briefing.
The next storm to hit the Pacific region, expected late Monday to Wednesday, he said, ""could be the most intense since the original storm pulse hit two weeks ago.""
The minister said the situation is ""volatile"" and warned residents to prepare for more evacuation orders, possible increased flooding and closed highways.
British Columbia was hit by record rainfall in mid-November that caused widespread flooding and mudslides.
This weekend has so far seen up to 130mm of rain dumped on parts of British Columbia, plus 30mm of snow melt adding to runoff in already swelled rivers.","western, storm, british, flooding, rain, minister, weeks, floodravaged, columbia, river, braces, hit, seen, canada, weather"
77,"Water, water, everywhere",https://www.straitstimes.com/multimedia/photos/water-water-everywhere,"Trees in a flooded field in Ancient Olympia, Greece, after the Alfeios river overflowed its banks due to heavy storms on Sunday.
At 110km, the Alfeios is the longest river in the Peloponnese.
It begins near Megalopoli in the Arcadia prefecture, flows along Olympia and empties into the Ionian Sea in the Ilia prefecture, near Pyrgos.
Send it to stimage@sph.com.sg with the title BIGPIC followed by a description of your photo.
Images should be in jpg format and no more than 2MB in size.","title, sundayat, alfeios, water, stimagesphcomsg, river, prefecture, olympia, storms, trees, near"
78,"Canada's British Columbia rebuilds after floods, more rains on the horizon",https://www.straitstimes.com/world/canadas-british-columbia-rebuilds-after-floods-more-rains-on-the-horizon,"ABBOTSFORD, BRITISH COLUMBIA (REUTERS) - British Columbia was on the mend on Monday (Nov 22) after heavy rains last week flooded infrastructure, displaced thousands and killed at least four in the Canadian province, but officials warned of a ""very wet"" weather forecast.
More roads have reopened, gas lines have been restored, and stable food supply secured, as emergency workers and volunteers continue to work in flood-affected areas, British Columbia officials said in a briefing on Monday.
""My thoughts are with the people of British Columbia as you continue to confront the recent catastrophic flooding and gradually begin the process of recovery and rebuilding,"" she said in a statement.
Canadian Pacific Railway, operator of one of the two critical east-west rail lines that was forced to close by the flooding, said it would resume operations on Tuesday.
On Friday, it said repair work would continue this week.","horizon, week, british, floods, rail, emergency, lines, canadas, rebuilds, work, columbia, wet, continue, rains, weather"
79,"Canada floods kill one person, leave two missing; rail access cut to Vancouver port",https://www.straitstimes.com/world/at-least-one-dead-in-canada-mudslides-after-downpour,"MERRITT, BRITISH COLUMBIA (REUTERS) - The port of Vancouver, Canada's largest, said on Tuesday (Nov 16) that all rail access had been cut by floods and landslides further to the east that killed at least one person and left two others missing.
Two days of torrential rain across the Pacific province of British Columbia touched off major flooding and shut rail routes operated by Canadian Pacific Rail and Canadian National Railway, Canada's two biggest rail companies.
""All rail service coming to and from the Port of Vancouver is halted because of flooding in the British Columbia interior,"" said port spokesman Matti Polychronis.
Vancouver's port moves C$550 million (S$594 million) worth of cargo each day, ranging from automobiles and finished goods to essential commodities.
Floods have also hampered pipelines, with natural gas distribution company Enbridge shutting a segment of a British Columbia natural gas pipeline as a precaution.","british, missing, rail, floods, source, port, canadas, leave, grain, person, columbia, shut, kill, vancouver, pacific, cut, canada"
80,"Floods cut rail access to Canada’s Vancouver port, fatalities reported",https://www.straitstimes.com/world/rescuers-with-dogs-to-start-looking-for-victims-of-canada-landslides,"OTTAWA (REUTERS) - The port of Vancouver, Canada's largest, said on Tuesday (Nov 16) that all rail access had been cut by floods and landslides further to the east, a development that could hit shipments of grain, coal and potash.
""There were some fatalities that were discovered,"" it reported, citing local search and rescue manager David MacKenzie as saying.
""All rail service coming to and from the Port of Vancouver is halted because of flooding in the British Columbia interior,"" said port spokesman Matti Polychronis.
Evacuations and rescue missionsDirectly to the south of British Columbia, in Washington state, heavy rains forced evacuations and cut off electricity for over 150,000 households on Monday.
Some areas of British Columbia received 200mm of rain on Sunday, the amount that usually falls in a month.","washington, british, floods, rail, fatalities, access, port, canadas, service, flooding, reported, columbia, vancouver, cut, grain"
81,More than 20 drown as bus crossing flooded river in Kenya is swept away,https://www.straitstimes.com/world/more-than-20-drown-as-bus-crossing-flooded-river-in-kenya-is-swept-away,"NAIROBI (AFP) - More than 20 people drowned on Saturday (Dec 4) when a bus travelling to a wedding in Kenya was swept away by fast-flowing waters as it tried to cross a flooded river.
Some aboard the stricken bus managed to escape before the bus was quickly submerged, and were helped to safety.
""We have this terrible, terrible accident that happened here this morning,"" Kitui governor Charity Ngilu told reporters.
It remains unclear how many passengers were aboard the bus when it tipped into the Enziu River, about 200km east of the capital Nairobi.
Witnesses said the driver had stopped to negotiate the river, and was close to the other side when the bus was swept beneath the churning currents.","flooded, driver, bodies, aboard, swept, drown, away, tried, bus, 20, river, terrible, kenya, kitui, crossing"
82,Canada's government pledges help for flooded British Columbia amid more rain,https://www.straitstimes.com/world/canadas-government-pledges-help-for-flooded-british-columbia-amid-more-rain,"BRITISH COLUMBIA (BLOOMBERG) - Canada's federal government pledged to help flood-hit British Columbia as the province faces more rain starting on Monday (Nov 22).
The measures came as Vancouver, Canada's third-largest city, and its surrounding areas are bracing for more rain a week after deadly floods left residents of Southwest British Columbia under fuel rationing and travel restrictions.
Between 20mm to 40mm of rain is expected in the areas of the province on Monday and Tuesday, Mr Blair said.
The so-called once-in-a-century storm washed away chunks of highways, closed the tracks of Canada's two major railways and caused at least four deaths after a mudslide.
Some stations in hard-hit Chilliwack area continued to have limited fuel options on Sunday or were out of fuel.","region, highways, flooded, help, british, mr, pledges, rain, canadas, fuel, stations, columbia, province, amid, major"
83,Torrential rains put swaths of south-east Australia at flood risk,https://www.straitstimes.com/asia/australianz/torrential-rains-put-swaths-of-south-east-australia-at-flood-risk,"SYDNEY (REUTERS) - Large swaths of Australia's south-east were on high alert for major flooding on Saturday (Nov 13) after torrential rains caused rivers to break their banks, with meteorologists warning of more severe weather ahead.
A low-pressure system has dumped 50mm to 150mm of rain in some areas of Queensland and New South Wales since Thursday, for some the highest in years, Australia's Bureau of Meteorology said.
Flood warnings were issued for numerous rivers across parts of Queensland and much of inland New South Wales, with the greatest concern for regions along the Lachlan River in the central west of New South Wales, Australia's most populous state.
There were concerns about major flooding in eastern Victoria state, with meteorologists saying flood watches were issued for much of the area.
A family of four travelling across Australia since November 2020 was stranded in South Australia's outback after torrential rain bogged their campervan, the ABC reported.","torrential, saying, stranded, risk, state, flooding, wales, australia, south, southeast, flood, swaths, rains, australias, weather, major"
84,PUB launches Telegram channel to provide weather and flood alerts,https://www.straitstimes.com/singapore/environment/pub-launches-telegram-channel-to-provide-timely-alerts-warnings-amid-wet,"SINGAPORE - It is not enough to say ""rain, rain, go away"" but the public can now turn to a Telegram channel - launched by national water agency PUB - that will provide heavy rain alerts as well as flood risk and flash flood warnings.
The mobile-friendly platform comes as the north-east monsoon season intensifies in the coming months, PUB said on Wednesday (Nov 10).
PUB's website shows that there were seven days this year when flash floods occurred.
PUB has said it will raise a 450m stretch of Dunearn Road to reduce the risk of flash floods.
The incident lasted almost two hours, unlike most flash floods in Singapore that would subside within 30 minutes.","telegram, nov, channel, singapore, floods, rain, launches, water, pub, alerts, flash, stretch, provide, flood, road, weather"
